ReferredaFriend,NumberofReferrals,Tenure,PhoneService,AvLongDistCharges,MultipleLines,InternetService,AvgGBdownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,PaperlessBilling,MonthlyCharges,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistCharges,TotalRevenue,gender,SeniorCitizen,Partner,Dependents,OfferNone,OfferOfferA,OfferOfferB,OfferOfferC,OfferOfferD,OfferOfferE,InternetTypeCable,InternetTypeDSL,InternetTypeFiberOptic,InternetTypeNone,ContractMonth-to-Month,ContractOneYear,ContractTwoYear,PaymentMethodBankWithdrawal,PaymentMethodCreditCard,PaymentMethodMailedCheck,Churn
1,2.6818293326703544,1.4104638775839426,1,-1.1813901697349765,1,1,1.8359060421547893,1,1,1,0,0,1,1,1,0,0.3436033691154218,1.2285946809230868,-0.24831296685183657,-0.27330037394865414,-0.5120827890886459,0.8187225207848199,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,-0.6504085499394767,-0.464002410321557,1,0.7400164523743459,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4876969250676457,-0.8219913046430983,-0.24831296685183657,-0.27330037394865414,-0.031785097317714776,-0.6612524645765664,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,-0.6504085499394767,-0.3417546089364157,1,-1.2454802154185423,0,1,1.8848836570958363,0,1,0,0,0,0,0,1,1,-0.5005895069689685,-0.46871286040895416,-0.24831296685183657,-0.27330037394865414,-0.7793755062959746,-0.6027393985748205,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,-0.6504085499394767,-1.2789877528891656,1,-0.08020665753553008,0,1,1.5420403525085071,0,0,0,0,0,1,1,1,1,0.4931650991303729,-0.9711930309507171,-0.24831296685183657,-0.27330037394865414,-0.8591770705477184,-1.0237549398654784,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1,1.3489341796264218,0.22873513086091027,1,-0.35210382104156623,1,1,1.8848836570958363,1,0,1,1,1,1,1,1,1,0.6859335511496436,0.44862842489705707,-0.24831296685183657,-0.27330037394865414,-0.0984399562686608,0.32404208698838477,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.6504085499394767,-1.2789877528891656,1,0.46682454047066196,1,1,-0.7109299347796563,0,0,0,0,1,1,0,1,1,0.9568064621767214,-0.9650369703710326,-0.24831296685183657,-0.27330037394865414,-0.8491959690390265,-1.0159364438117975,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,1.6142102132258447,1,0.5406251991365859,1,1,-0.12319855548709195,1,1,1,1,0,1,1,1,1,1.4171242312227377,2.413161950747224,-0.24831296685183657,-0.27330037394865414,1.7779598795476552,2.4323519038638657,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1,0.34926281484347255,1.2882160761988013,1,1.0624088033886459,1,1,1.5910179674495541,0,1,1,1,1,1,1,1,1,1.5517297882361936,2.2005461810488787,-0.24831296685183657,-0.27330037394865414,2.09140190278393,2.3568056857451714,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,1.0157103913654388,-0.2195068075512744,1,1.1167882360898531,0,1,-0.36808663019232707,1,1,1,1,0,0,0,1,0,0.046141706085686136,-0.1791353010979237,-0.24831296685183657,-0.27330037394865414,0.3975558229638701,-0.025919381014421913,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,2.6818293326703544,0.35098293224605154,0,-1.4863034173810314,0,1,-0.17217617042813899,0,1,0,1,0,0,0,1,0,-0.9742016520163136,-0.39219236546147973,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.5733781535732286,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,-0.6504085499394767,-0.9937428829905025,1,1.2281365982875632,0,1,1.8848836570958363,0,0,0,0,0,0,1,1,0,0.19736523310080326,-0.7621076185740541,-0.24831296685183657,-0.27330037394865414,-0.4886124356001593,-0.7488789571782026,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-0.5455009445783178,1,-0.16501267758146035,1,1,-0.46604186007442117,0,0,0,0,0,1,1,0,1,0.7058751151516368,-0.33005807659986275,-0.24831296685183657,0.921766596490318,-0.42677685406406113,-0.37840789863457897,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.1567399515040242,1,1.0216242288627406,1,1,1.49306273756746,0,1,0,0,0,0,0,1,1,0.5164302571326987,-0.8632523558402659,-0.24831296685183657,-0.27330037394865414,-0.701794589480484,-0.8918736653599926,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,-0.6504085499394767,-1.2789877528891656,1,0.5645780444930701,0,1,0.07271190427709617,0,0,0,0,1,1,1,1,0,0.85876043916692,-0.9663387896334033,-0.24831296685183657,-0.27330037394865414,-0.8474123639173549,-1.0164390614152483,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1,1.682157967887405,0.9214726720433775,1,-0.44014671208161604,1,1,0.4155552088644254,1,1,0,1,0,1,1,1,1,0.3652067301175816,0.8754706898217662,-0.24831296685183657,-0.27330037394865414,0.16501387574301704,0.7395009114408908,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1.682157967887405,1.5734609460974642,1,1.5259287297465554,1,1,-0.8578627796027974,1,1,1,1,1,1,1,1,1,0.8803638001690798,1.9016352395686495,-0.24831296685183657,-0.27330037394865414,3.0174000717471428,2.3940133500006366,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,2.348605544409371,1.5327116789690838,1,1.0727667905698284,0,1,1.5910179674495541,1,0,0,1,1,1,1,1,0,0.35191235411625243,1.3933299794461098,-0.24831296685183657,-0.27330037394865414,2.383653279740213,1.804701190754468,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,2.348605544409371,1.0437204734285188,1,-0.7217544885700107,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.4926823160681442,-0.4949257635224489,-0.24831296685183657,-0.27330037394865414,-0.07573737981930437,-0.4155492452895884,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.3417546089364157,1,0.7128267360237421,0,1,0.07271190427709617,1,0,0,0,0,0,0,1,1,-0.4523973939641511,-0.4433604818926196,-0.24831296685183657,-0.27330037394865414,0.07817238664017204,-0.32928400869729835,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-1.2789877528891656,1,-0.8803611672818652,0,1,-0.31910901525128005,0,0,0,0,0,0,0,0,1,0.17077648109814536,-0.9754735892032574,-0.24831296685183657,0.1250552828643366,-0.8737766462456397,-1.02796436229438,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,0.5547292678879536,1,0.0758105243810288,0,1,-0.221153785369186,0,0,0,0,0,0,0,1,1,-0.6501512369839195,-0.09498040844231027,-0.24831296685183657,-0.27330037394865414,0.42627068422733794,0.0491277099008453,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,-0.6504085499394767,-0.8307458144769808,1,-0.8648241865100916,0,1,0.12168951921814321,0,0,0,1,1,0,0,1,1,-0.16490651293541178,-0.6851458289613694,-0.24831296685183657,-0.27330037394865414,-0.7487589203663534,-0.7648789508880574,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
0,-0.6504085499394767,0.10648732947576899,1,-1.0642154397478516,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.3780183230566818,-0.6545641086622923,-0.24831296685183657,-0.27330037394865414,-0.6152838351021874,-0.7012489584511791,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,-0.31718476167849363,-0.178757540422894,1,0.69081601326373,0,1,1.346129892744319,1,0,0,1,0,0,0,0,0,-0.34604238595351905,-0.3768353111121597,-0.24831296685183657,0.921766596490318,0.22742824304707493,-0.2220903335613154,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,-0.6504085499394767,-0.8307458144769808,1,0.490777385827146,1,1,1.297152277803272,0,0,1,0,1,1,1,1,1,1.1761636661986499,-0.49252070759705247,-0.24831296685183657,-0.27330037394865414,-0.4519481289930822,-0.5248162180398064,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.8714950816053613,1,0.6539156839307679,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4843733310673135,-0.9086395121571502,-0.24831296685183657,-0.27330037394865414,-0.45527910014746226,-0.8549277811063251,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0,-0.6504085499394767,-0.5862502117066982,1,-0.7761339212712178,1,1,-0.5639970899565152,1,0,1,0,0,0,0,1,1,-0.1383177609327537,-0.49602900018547474,-0.24831296685183657,-0.27330037394865414,-0.6515937830758198,-0.5865858272639115,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1.682157967887405,-0.26025607467965484,1,0.022725840077469327,0,1,-0.025243325604997886,0,1,0,1,1,1,1,0,1,0.27546969210861083,-0.1416031898217836,5.774172324261102,1.7184779101162997,-0.1689573243241539,-0.16279541795420152,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1.0157103913654388,1.0844697405568993,1,1.5595921880853976,1,1,0.17066713415919024,1,1,1,1,1,1,1,1,0,0.8487896571659234,1.2857864695343482,-0.24831296685183657,-0.27330037394865414,2.3941068594268313,1.7227291461916547,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1,2.348605544409371,0.5547292678879536,1,-0.6414800879158475,1,1,-0.270131400310233,1,0,0,0,0,0,0,1,0,-0.3244390249513595,0.08542085069567992,3.724072267189666,-0.27330037394865414,-0.1757610100862919,0.0029601887838629124,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0.34926281484347255,1.2067175419420404,1,1.2766896631993554,1,1,1.49306273756746,1,1,1,1,1,1,1,1,0,1.6348196382444997,2.0348179695291324,-0.24831296685183657,-0.27330037394865414,2.2407995026442107,2.2698702923482803,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.9529936158621221,0,-1.4863034173810314,0,1,1.5420403525085071,0,0,0,0,0,0,0,1,1,-1.3348116010523623,-0.9224299704449737,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.9927671684527191,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,-0.31718476167849363,-0.8714950816053613,1,-0.08926989631906466,1,1,0.4645328238054724,0,0,0,0,0,0,0,1,1,0.3386179781149237,-0.6419430812372763,-0.24831296685183657,-0.27330037394865414,-0.6044404609187799,-0.68806222716064,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1,1.3489341796264218,-0.38250387606479613,1,0.2933282551858577,1,1,0.023734289336049142,0,1,0,1,1,0,0,1,1,0.1574821050968162,-0.27725716990744464,1.8891061667244928,-0.27330037394865414,-0.1379981917155362,-0.2676784482743197,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0.01603902658248947,1.5734609460974642,1,0.689521264866082,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.3397969920528607,-0.24259347395517172,-0.24831296685183657,-0.27330037394865414,1.9338658663088697,0.3778640553579219,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,2.6818293326703544,1.0844697405568993,1,-0.27247679458622703,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.504314895069307,-0.4997800048397627,-0.24831296685183657,-0.27330037394865414,0.42186482521817564,-0.2723486035063846,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.6504085499394767,0.391732199374432,0,-1.4863034173810314,0,1,-0.36808663019232707,1,1,1,1,0,1,1,0,1,-0.3327480099521901,0.030038370211781237,-0.24831296685183657,2.9135448805552717,-0.884832635609114,-0.2114934790885584,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,2.015381756148388,1.5327116789690838,1,0.41568197876357404,1,1,0.12168951921814321,1,1,0,0,1,0,0,0,1,0.14751132309581955,1.1438219757361792,-0.24831296685183657,2.9135448805552717,1.5444139161987087,1.3872842518885176,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.9937428829905025,1,-0.35210382104156623,0,1,0.36657759392337835,1,1,0,1,0,0,0,0,0,-0.21808401694072754,-0.7992425646515049,-0.24831296685183657,0.921766596490318,-0.7192762820637554,-0.8359400049759567,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0.34926281484347255,1.2474668090704208,1,0.24930680966583282,0,1,-0.7109299347796563,1,0,1,0,1,1,1,1,0,1.1612074931971548,1.787251662346127,-0.24831296685183657,-0.27330037394865414,1.110241906547828,1.7399821935101127,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,2.015381756148388,1.0437204734285188,1,0.9704816671556529,1,1,-0.12319855548709195,1,1,1,0,1,1,1,1,1,1.5251410362335358,1.8738557403936578,-0.24831296685183657,-0.27330037394865414,1.715096657974567,1.9872142080075872,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,-0.6504085499394767,-0.9937428829905025,1,1.266979050216997,0,1,-0.7109299347796563,0,0,0,0,0,0,0,1,1,0.1724382780983114,-0.7580035781875979,-0.24831296685183657,-0.27330037394865414,-0.4829426974650443,-0.7439574931444123,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.464002410321557,1,0.5127881085871584,0,1,-0.270131400310233,1,0,1,0,0,1,1,1,0,0.0029349840813665527,-0.4163973778482674,-0.24831296685183657,-0.27330037394865414,-0.11885101355507482,-0.3661775369506063,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,-0.6504085499394767,-0.8714950816053613,1,-0.4414414604792638,0,1,-0.6129747048975622,0,0,1,0,1,1,1,1,1,0.15249671409631763,-0.6920079610053903,-0.24831296685183657,-0.27330037394865414,-0.6751231963365472,-0.748547369175926,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-1.2789877528891656,1,-0.7677180566865073,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.9974721282639932,-0.24831296685183657,-0.27330037394865414,-0.8717213661716604,-1.0482470768336394,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,2.348605544409371,-0.09725900616613313,1,-0.08020665753553008,1,1,-0.07422094054604492,0,0,0,0,1,0,0,0,0,0.6875953481498096,0.10130745864325245,2.678774336855712,4.506967507807235,-0.11516568376725006,0.07819925170044809,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0.01603902658248947,1.6142102132258447,1,0.4428716951141778,0,1,-0.31910901525128005,1,1,0,1,1,1,1,0,1,0.48485611412954227,1.5325584463199746,-0.24831296685183657,1.3201222533033088,1.6495403107872997,1.7118565501170044,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,1.0157103913654388,-1.0752414172472633,1,1.3705589220288203,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4976677070686424,-0.9646398051723435,-0.24831296685183657,-0.27330037394865414,-0.5720757057308318,-0.9337340328474024,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,-0.6504085499394767,-1.0752414172472633,1,-0.48287340920399313,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.9617934545817366,-0.24831296685183657,-0.27330037394865414,-0.7749814592412604,-0.9914408164436124,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1,1.0157103913654388,1.6142102132258447,1,-0.7081596303947089,1,1,0.2686223640412843,1,1,1,1,1,1,1,1,1,0.7424346491552913,1.7429898074255294,-0.24831296685183657,-0.27330037394865414,0.13742115015212408,1.4175076256960288,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,-0.6504085499394767,0.47323073363119283,1,-0.5560266936710934,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.502653098069141,-0.6444805255622358,-0.24831296685183657,-0.27330037394865414,-0.13798637976108807,-0.5522333102280499,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,2.348605544409371,-0.056509739037752714,1,0.44092957251770604,1,1,-0.41706424513337415,0,0,1,0,1,0,0,1,0,0.7939503561604415,0.17776175939094527,-0.24831296685183657,-0.27330037394865414,0.2052572045478856,0.19954300853358434,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,2.6818293326703544,1.1252190076852797,0,-1.4863034173810314,0,1,-0.9068403945438445,0,1,1,1,1,1,1,1,1,-0.15161213693408263,0.5745739223480905,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,0.19128123167685965,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,-0.31718476167849363,0.10648732947576899,1,1.43529634191121,1,1,-0.5150194750154682,0,0,1,0,1,1,1,1,0,1.2393119522049623,0.5172718100705268,-0.24831296685183657,-0.27330037394865414,0.9809246292494128,0.6972845231510366,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,-0.6504085499394767,-0.6269994788350787,1,-0.6434222105123193,0,1,2.5705702662704946,0,0,0,0,0,0,0,1,0,-0.6700928009859131,-0.7056219014271295,-0.24831296685183657,-0.27330037394865414,-0.6233868358536225,-0.7440273011448917,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0.34926281484347255,0.391732199374432,1,-1.2830279189503282,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4876969250676457,-0.6384789181153752,-0.24831296685183657,-0.27330037394865414,-0.7290565803468287,-0.7221459833946563,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.9122443487337416,1,1.1174356102886769,0,1,1.0032865881569897,0,0,1,0,1,1,1,1,1,1.001674981181207,-0.5434681766955872,-0.24831296685183657,-0.27330037394865414,-0.409755827704268,-0.5526451774308777,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1,0.6824866031044556,0.7177263364014754,1,1.550528949301863,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4694171580658184,-0.5351718369896326,-0.24831296685183657,-0.27330037394865414,1.885661280205944,0.13220621127125542,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.7899965473486004,1,1.744093834750208,0,1,0.4645328238054724,0,1,0,0,1,0,0,1,1,-0.1615829189350795,-0.6584254369828829,-0.24831296685183657,-0.27330037394865414,-0.11859115055721536,-0.5575317374644285,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-0.42325314319317653,1,-0.8175658699959473,1,1,-0.07422094054604492,1,0,0,0,1,1,1,1,1,1.2160467942026365,0.016203782457436863,-0.24831296685183657,-0.27330037394865414,-0.6163941588203141,-0.1710362524107823,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.6269994788350787,1,-1.2377117250326555,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.8572066189268841,5.279364224066699,-0.27330037394865414,-0.8077241969715497,-0.9336397920467553,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,0.34926281484347255,0.22873513086091027,1,0.07775264697750055,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.5009913010689746,-0.6897794229460781,-0.24831296685183657,-0.27330037394865414,0.19959927836721877,-0.4883066337891346,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,-0.6504085499394767,-1.2789877528891656,1,0.19622212536227335,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4876969250676457,-0.9974941929972538,-0.24831296685183657,-0.27330037394865414,-0.8541333659983558,-1.0430673231980758,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,-0.6504085499394767,-1.1567399515040242,1,-0.1423545806226239,0,1,0.4645328238054724,0,0,0,0,1,0,0,1,1,-0.2779087089467081,-0.9026820341768106,-0.24831296685183657,-0.27330037394865414,-0.7867461658716242,-0.9481633465464729,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-0.9122443487337416,1,-0.9457459613630786,0,1,0.4155552088644254,0,0,0,1,0,1,1,1,1,-0.12668518193159078,-0.7285030298182861,-0.24831296685183657,-0.27330037394865414,-0.7862028159670089,-0.8102366991994798,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0.34926281484347255,-0.42325314319317653,1,1.6249769821666114,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4827115340671475,-0.8210204563796355,-0.24831296685183657,-0.27330037394865414,0.36406893210334684,-0.5435108005681618,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,2.348605544409371,1.6142102132258447,1,-1.0396152201925433,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.46443176706532,-0.35218900406016174,-0.24831296685183657,-0.27330037394865414,-0.29801473862470945,-0.3683346041654166,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,2.015381756148388,1.1659682748136602,1,1.2397893338663932,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.517609271070636,-0.5015672482338646,-0.24831296685183657,-0.27330037394865414,2.1493159154432404,0.23669482638866568,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,-0.31718476167849363,-0.7492472802202199,1,-0.9930042778772229,0,1,-0.8578627796027974,0,1,0,1,0,1,1,0,1,0.827186296163764,-0.4730816775945366,-0.24831296685183657,4.506967507807235,-0.7588227055561827,-0.5582367982692693,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0,-0.6504085499394767,1.0029712063001384,1,-1.116652749852587,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.5009913010689746,-0.4897626159394878,-0.24831296685183657,-0.27330037394865414,-0.5003889541849711,-0.5369488485231081,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,2.015381756148388,1.6142102132258447,1,-0.4602153122451568,1,1,-0.9068403945438445,0,1,1,1,1,1,0,1,1,1.5301264272340338,2.472074788552806,-0.24831296685183657,-0.27330037394865414,0.4631476060144819,2.0904253367162267,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,-0.6504085499394767,-1.2789877528891656,1,1.6838880342595857,0,1,0.12168951921814321,0,0,0,0,1,0,0,0,1,0.4898415051300408,-0.9712371604172381,-0.24831296685183657,-0.27330037394865414,-0.8269894946764925,-1.014278503800414,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,0.10648732947576899,0,-1.4863034173810314,0,1,0.2686223640412843,0,0,1,0,1,0,0,1,1,-0.8279635160016948,-0.37323875959069536,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.5583868854702999,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1,1.682157967887405,1.0437204734285188,1,-0.0200008570449078,0,1,0.21964474910023726,0,0,0,0,0,0,0,0,1,-0.6867107709875744,0.058546005584369884,-0.24831296685183657,5.702034478246207,0.6669038202451779,0.29402115638226345,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,-0.6504085499394767,0.2694843979892907,1,0.4422243209153538,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.46443176706532,-0.6698549688118308,-0.24831296685183657,-0.27330037394865414,0.48749204413213193,-0.38747595789683953,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.015760471909372284,1,-0.19673401332383111,0,1,-0.31910901525128005,0,1,0,1,0,0,0,0,0,-0.33607160395252245,-0.19870671950000268,-0.24831296685183657,0.1250552828643366,-0.13189141126583934,-0.19435910537091514,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,-0.31718476167849363,-1.2789877528891656,1,0.0829316405680916,0,1,-0.5639970899565152,1,0,0,0,0,0,0,1,1,-0.5055748979694671,-0.9844539356402879,-0.24831296685183657,-0.27330037394865414,-0.8562004580267831,-1.0333640111314537,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
0,-0.6504085499394767,0.02498879521900814,1,-0.17278116796734716,1,1,0.4645328238054724,0,0,0,0,0,1,1,0,1,0.6177998741428321,0.2107044061488978,-0.24831296685183657,1.3201222533033088,-0.09393960162391317,0.15114861220131237,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2789877528891656,1,-1.3380547258503594,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4561227820644893,-0.9970749630653041,-0.24831296685183657,-0.27330037394865414,-0.8821276980404862,-1.0510079832525958,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,-0.6504085499394767,-1.0752414172472633,1,1.3213584829182041,1,1,-0.41706424513337415,0,0,0,1,0,1,1,1,1,0.7706851981581158,-0.7758098179288355,-0.24831296685183657,-0.27330037394865414,-0.5774619569591909,-0.7859714382328765,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,2.348605544409371,1.5734609460974642,1,0.6934055100590255,1,1,2.6685254961525886,0,1,0,1,0,0,0,1,1,0.6659919871476498,1.708701211938685,-0.24831296685183657,-0.27330037394865414,1.9388977589037846,1.9227185963647655,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1,2.015381756148388,1.5734609460974642,1,1.3368954636899777,0,1,0.31759997898233133,0,1,1,1,1,1,1,1,1,0.5297246331340278,1.5112880434568359,-0.24831296685183657,-0.27330037394865414,2.772514632127966,2.0129070425839926,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1,1.682157967887405,0.7177263364014754,1,0.20075374475404065,1,1,-0.12319855548709195,0,0,0,1,1,1,1,1,0,1.1512367111961581,1.2265205959965981,-0.24831296685183657,-0.27330037394865414,0.6542650289856506,1.1617346023399124,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
