ReferredaFriend,NumberofReferrals,Tenure,PhoneService,AvLongDistCharges,MultipleLines,InternetService,AvgGBdownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,PaperlessBilling,MonthlyCharges,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistCharges,TotalRevenue,gender,SeniorCitizen,Partner,Dependents,OfferNone,OfferOfferA,OfferOfferB,OfferOfferC,OfferOfferD,OfferOfferE,InternetTypeCable,InternetTypeDSL,InternetTypeFiberOptic,InternetTypeNone,ContractMonth-to-Month,ContractOneYear,ContractTwoYear,PaymentMethodBankWithdrawal,PaymentMethodCreditCard,PaymentMethodMailedCheck,Churn
0,-0.6504085499394767,-1.0642204699224065,1,-0.45173278380245735,1,1,-0.34490548935958054,0,0,0,0,0,1,1,1,0,0.7092105210777756,-0.7756671711119135,-0.24831296685183657,-0.27330037394865414,-0.7580482719674783,-0.8392213713580661,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.6751024478107814,1,-0.6332732014722315,0,1,-0.4031750047990217,0,0,0,0,1,0,0,0,1,0.5368250248693534,-0.43407856650631227,-0.24831296685183657,-0.27330037394865414,-0.6406802745268549,-0.5343615026103994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.949888910926012,0,-1.4401206312173196,0,1,0.369013514760113,0,0,1,0,0,0,0,0,0,-1.098948969817734,-0.9029360473999894,-0.24831296685183657,1.1565645818891646,-0.8839899870027195,-0.9645710340088031,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,-0.6504085499394767,0.8744129146764441,1,1.5346913787906884,1,1,-0.22873852940935122,0,1,1,0,1,1,1,0,0,1.532479700189702,1.6346264017370025,-0.24831296685183657,1.6567879789607047,2.083587419313432,1.9237963312391735,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.7845467764230615,1,1.4565108379731864,1,1,-0.5725756254043338,0,1,0,0,0,0,0,0,1,0.5159327295229604,-0.5323542401509387,-0.24831296685183657,0.19482813985058722,-0.20400877217934008,-0.4789552203278658,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.0808803890112473,0,-1.4863034173810314,0,1,0.19428203966667595,0,0,0,0,0,1,1,1,1,-0.8514961986937434,-0.9259839343246429,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.9955781599712443,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,-0.6504085499394767,-1.1776196237871583,1,1.0438070724310258,1,1,-0.08137217752399122,0,0,0,0,1,0,0,0,1,0.6903123433921309,-0.8840198525020284,-0.24831296685183657,-0.27330037394865414,-0.7225742042239223,-0.914439941065041,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.997869036588076,0,-1.4863034173810314,0,1,0.028693621769019906,0,0,0,0,0,0,0,1,1,-1.2045058880740789,-0.9135147143282674,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.985715687295889,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,-0.6504085499394767,-1.2508874247813269,1,-0.8478168042805723,0,1,-0.7632758880966697,0,0,0,0,0,0,0,1,1,0.12562688358911078,-0.9611921715706888,-0.24831296685183657,-0.27330037394865414,-0.8636119779466331,-1.0171553086878622,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.586826414534137,1,-0.13736683817678383,0,1,-0.8565930985173494,0,0,0,0,0,0,0,1,0,-0.5108735975511507,-0.6206456488944303,-0.24831296685183657,-0.27330037394865414,-0.441991142425664,-0.6232137937705835,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,-0.31718476167849363,-0.7511563368183196,0,-1.2900005649384387,0,1,-0.07422094054604492,0,0,0,1,0,0,0,0,0,-0.6593897785777801,-0.6817385482662885,-0.24831296685183657,0.7530556616588215,-0.806034549715722,-0.7701158169971506,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,-0.6504085499394767,-0.8050491943296182,1,-0.2621163038324772,0,1,-0.34371979323467294,0,0,0,0,1,0,0,0,1,0.5235197941520472,-0.5472348219434134,-0.24831296685183657,-0.27330037394865414,-0.6425485844673544,-0.6244140071084662,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.9689420611267526,1,0.4660309037587654,0,1,1.0139264922077509,0,0,0,0,0,0,0,1,1,0.27330962404528003,-0.7452413424121156,-0.24831296685183657,-0.27330037394865414,-0.5378143054600666,-0.7500776700894305,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,-0.3539519496511744,-1.2789877528891656,1,1.2389207271848788,0,1,2.494913097310728,0,0,0,0,1,0,1,0,0,0.5155712888195704,-0.9708955297524194,-0.24831296685183657,-0.22934667727393543,-0.8351083439782316,-1.0160222670575465,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.047694901392336,1,1.4164338100463565,1,1,-0.4184356590109982,0,0,0,0,1,0,0,0,1,0.7253713207765545,-0.7343452943798722,-0.24831296685183657,-0.14144467910181074,-0.5288754038536837,-0.7376627476182653,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1,-0.29935090813434556,0.3313551373874576,1,1.4864569474497664,1,1,-0.1441684776252128,0,0,0,0,0,0,0,1,1,0.6153522310278055,0.4153661580015179,-0.24831296685183657,-0.27330037394865414,1.3121070966487587,0.7145462199604997,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,0.012275488163809495,1,0.301349845037146,0,1,-0.15321237274755137,0,0,0,0,1,0,0,1,1,0.7560025030450414,0.27490175958616314,-0.24831296685183657,-0.27330037394865414,0.17468604692862308,0.26734175564348467,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,-0.31718476167849363,-1.2786110215448026,1,0.6166723247612927,0,1,-0.12817939181196025,0,0,0,0,0,1,1,1,0,0.8108295055170909,-0.9665670134128812,-0.24831296685183657,-0.27330037394865414,-0.8459494750410917,-1.016187294336584,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,-0.6504085499394767,-1.2689109671114234,1,0.5026200565887756,0,1,-0.1611274177601384,0,0,0,0,0,0,0,0,0,0.41095873244490844,-0.9641218621666383,-0.24831296685183657,0.026546894862908732,-0.840819856612887,-1.010110257377872,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.562963441755851,0.8700299184414148,1,0.8219078588340857,1,1,-0.407330186686085,0,1,0,0,1,1,1,1,1,1.193994520240914,1.33890622836949,-0.24831296685183657,-0.27330037394865414,1.3764660332005145,1.4640339142963679,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,-0.31718476167849363,-0.5949102019829249,1,-0.4130540528653127,0,1,-0.7935812044908677,0,0,0,0,0,0,0,1,0,0.4439780879484464,-0.38001227618747296,-0.24831296685183657,-0.27330037394865414,-0.5365925049617848,-0.46084036753871604,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2789877528891656,1,0.9739457728423238,0,1,-0.06742856751433779,0,0,0,0,0,1,1,1,0,0.721660025193457,-0.9681591588264687,-0.24831296685183657,-0.27330037394865414,-0.8399430625942695,-1.0156717161447502,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.4436834710514693,1,1.4553615660265975,0,1,-0.6320289929785889,0,1,1,0,0,1,1,1,1,1.0731004544004772,-0.09741792645267447,3.0169725298902352,-0.27330037394865414,0.2884287043905604,-0.0025382502024260956,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,-0.6504085499394767,-1.051270678330002,1,0.9030531938818253,0,1,-0.14432627063247544,0,0,0,0,1,0,0,1,0,0.32880934828016634,-0.8075216474727531,-0.24831296685183657,-0.27330037394865414,-0.597850622649986,-0.8170785597374901,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2002497573540079,1,-1.1712232319425582,1,1,1.1377896163765673,0,0,0,0,0,1,1,1,1,0.8001135543576791,-0.8951358926535913,-0.24831296685183657,-0.27330037394865414,-0.8633125133303435,-0.9648199052372183,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2721318601321951,1,0.00973839781805954,0,1,0.329960395470441,0,0,0,0,0,0,0,1,1,-0.4116067816118035,-0.9775357253093708,-0.24831296685183657,-0.27330037394865414,-0.8523172575855072,-1.0267446091880983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.262243311805077,1,-0.3648467839078141,1,1,-0.47744099634481096,0,0,0,0,1,1,1,1,1,1.0193571191580586,-0.9463631681338016,-0.24831296685183657,-0.27330037394865414,-0.8537604182691318,-1.0025152672991158,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,-0.4812432941790088,-1.1962402367913632,1,-1.1450330818250396,1,1,-0.34322252669815867,0,0,0,0,0,0,0,0,1,0.44668250929293296,-0.9126554055551568,-0.24831296685183657,0.3272855525581079,-0.8626311928000945,-0.9732132101209003,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.7203157582969921,1,-0.24931209141625685,0,1,-0.4407151654447959,0,0,1,0,0,0,0,1,0,0.5185694112749965,-0.5193916821260518,-0.24831296685183657,-0.27330037394865414,-0.549138922943174,-0.5747893048357369,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.8675272222560354,0,-1.4162068678588993,0,1,-0.7169858799725494,0,0,0,0,0,0,0,1,1,-0.7575028038972489,-0.7965713668554549,-0.24831296685183657,-0.27330037394865414,-0.8694849016135503,-0.8886846669250712,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,-0.6291418909576637,-0.160552941627278,1,1.3975809544575215,0,1,-0.7380269640611161,0,0,0,0,0,0,0,1,1,0.33759252590185646,-0.07918263061663992,-0.24831296685183657,-0.27330037394865414,0.6140822769922835,0.1171206988693816,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
1,0.11280515583740258,-0.15771550008459442,1,-0.37923313659824065,1,1,0.4313553117911497,0,0,0,0,0,0,0,1,1,0.3487493128081845,-0.07527418912551492,-0.24831296685183657,-0.27330037394865414,-0.3158616059942546,-0.15458379467334363,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,-0.36668824547962087,1.102630785082487,1,-0.01678982593528035,1,1,0.1449290230928837,0,0,1,0,1,1,1,1,1,1.4423604712067954,1.818017557193506,-0.24831296685183657,-0.27330037394865414,0.7090330410175998,1.6457602223622028,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1,-0.31718476167849363,-0.9167259200544258,1,-0.0899129308626887,0,1,-0.07098902954577418,0,0,0,0,0,0,0,1,1,0.18886463822729316,-0.7170517044601872,4.168045552653366,-0.27330037394865414,-0.6301934820973851,-0.7672598998615547,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.0847983356963706,0,-1.4863034173810314,0,1,-0.39847788480253343,0,0,0,0,0,0,0,1,1,-1.253259123161982,-0.9378314698956747,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-1.0049489141863088,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2789877528891656,0,-1.4863034173810314,0,1,-0.683725873276922,0,0,0,0,0,0,0,1,1,-1.3397952439533767,-0.9955304085264417,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-1.0505856264913571,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2351845046490764,1,0.15688139422147815,0,1,-0.5621617598822924,0,0,0,0,0,0,0,1,0,-0.6451533915345252,-0.9654040538125616,-0.24831296685183657,-0.27330037394865414,-0.8238853106948867,-1.0087475569188042,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,-0.31718476167849363,-0.8340892570838143,1,0.526916288805532,1,1,0.2605852209898976,0,0,1,0,1,1,1,1,1,1.2441609941791885,-0.45278308795748023,-0.24831296685183657,-0.27330037394865414,-0.44829140668976714,-0.4923053776822316,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,-0.5583859461434211,-0.2179687576364645,1,1.6904128145525368,1,1,-0.13344802919154494,0,0,0,0,0,0,0,1,1,0.4684175928636717,-0.09775150606628222,-0.24831296685183657,-0.27330037394865414,0.6801785487288203,0.12196499788906388,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.7084980130918396,1,1.434787654582933,1,1,-0.07422094054604492,0,0,0,0,0,0,0,1,0,0.3401656903492782,-0.5005378405153517,-0.24831296685183657,-0.27330037394865414,-0.08536160146135682,-0.4228320229886042,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0.29251065917662766,-0.8714950816053613,1,-0.686254126280309,1,1,0.3301122244698058,0,0,0,0,0,0,0,1,1,0.507369574394173,-0.6131985248120216,-0.24831296685183657,-0.27330037394865414,-0.7242584208825645,-0.7007327287192985,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2726698573949888,1,0.31854293116427607,0,1,-0.019337157573839456,0,0,0,0,0,0,0,1,1,0.1757332442905885,-0.9703143068314601,-0.24831296685183657,-0.27330037394865414,-0.8469055493820705,-1.0194337163079163,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2789877528891656,1,-0.24795432091762964,0,1,-0.36360795192528533,0,0,0,0,0,0,0,1,1,0.26579428503192404,-0.9742119775271084,-0.24831296685183657,-0.27330037394865414,-0.8622377852970146,-1.0270471946715685,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.49655222891679107,-0.5142073372799676,1,0.8145303515944224,0,1,0.2987356578483342,0,1,1,0,0,0,0,1,0,0.7194593736670384,-0.26351469330298993,-0.24831296685183657,-0.27330037394865414,-0.040407096157909106,-0.22207571336003573,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,-0.6504085499394767,-0.970260620206973,1,0.9097240963496964,1,1,-0.2536213974342615,0,1,0,0,0,0,0,1,1,0.7315684182334793,-0.6726397134989714,-0.24831296685183657,-0.27330037394865414,-0.5296671178820391,-0.6902462713850009,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.3667313260739598,1,-1.2334180725940496,0,1,-0.18007651216692253,0,0,1,0,1,1,1,0,0,1.3089727294397266,0.06350433237954947,-0.24831296685183657,3.2540739776770464,-0.8250189147596353,-0.1643652165335835,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.33956757341967847,0.1551400751595445,1,1.5356735911098813,1,1,0.25875280994541255,0,0,0,0,1,0,0,1,1,0.7031598770121948,0.36700802425438733,-0.24831296685183657,-0.27330037394865414,1.1099270191323238,0.6165539183152082,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
1,-0.31718476167849363,0.8174233412375296,1,-0.9343463867910194,0,1,1.236229010319902,0,1,0,1,0,0,0,0,0,-0.24585936145393314,0.27520020237133636,-0.24831296685183657,2.0243642195475173,-0.3467933687768477,0.13361425769022434,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,-0.6504085499394767,-1.1687974267535397,1,-1.1240304067277134,0,1,0.08335074186617988,0,0,0,0,0,0,0,0,0,-0.6534312498501604,-0.9271319556254791,-0.24831296685183657,-0.17632320944978597,-0.8658155083859432,-0.9900169576331302,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,-0.6504085499394767,-1.2789877528891656,1,-0.4891919378044473,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4880508478885477,-0.9974988922551279,-0.24831296685183657,-0.27330037394865414,-0.8666393937439153,-1.0467665368273855,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2382283320482226,1,-0.021356580504328093,0,1,0.1053229675246582,0,0,0,0,0,0,0,1,1,-0.6390706579482469,-0.9645093360069408,-0.24831296685183657,-0.27330037394865414,-0.840298244412814,-1.0128898606846728,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,-0.6504085499394767,-1.1696761830020428,1,1.2870406289899106,0,1,1.7840780536004521,0,0,0,0,0,0,1,1,0,0.423642300937086,-0.8728355303273192,-0.24831296685183657,-0.27330037394865414,-0.7009588278195504,-0.8992064682348533,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,-0.32370651498034125,1.4120589417828662,1,0.5026364254608545,0,1,-0.7560732505714695,1,1,0,0,0,1,1,1,1,0.8509546362527447,1.6601833732345208,-0.24831296685183657,-0.27330037394865414,1.5479616922547828,1.7688231016233311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,-0.31718476167849363,-1.2035402987003345,1,0.3009449293740583,0,1,-0.4914971925626804,0,0,0,0,0,0,0,1,1,0.1833305493040256,-0.9187051325512284,-0.24831296685183657,-0.27330037394865414,-0.7938081296133166,-0.9629235339590168,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,-0.31718476167849363,-1.038543638924492,1,-1.117696345717393,1,1,0.05863781247513217,0,0,0,0,0,1,1,1,1,0.925252410480077,-0.6983415190323581,-0.24831296685183657,-0.27330037394865414,-0.8308980038430609,-0.7995878948132485,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2789877528891656,1,-1.3605904193759735,0,1,-0.7308121714810151,0,0,0,0,1,0,0,1,1,0.7200068811350544,-0.9681811086691308,-0.24831296685183657,-0.27330037394865414,-0.8825388830797815,-1.0282760249701104,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.9345538532206323,1,0.10364558349734487,0,1,-0.27453976987918616,0,0,0,0,1,0,0,0,1,0.5082626096149344,-0.6603831639601303,-0.24831296685183657,-0.27330037394865414,-0.6443337915983502,-0.7144356958713323,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,-0.31718476167849363,-0.9984263380158193,1,1.66940821569805,1,1,-0.1586661680361351,0,0,0,0,0,0,0,1,1,0.5243957108196884,-0.7306693842894347,-0.24831296685183657,-0.27330037394865414,-0.4302206417004245,-0.7067584148235893,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0.7228495983780193,-1.1835999696928974,1,1.1274310528617866,0,1,1.9208921283977383,0,0,0,0,0,0,0,1,0,-0.36075494152977783,-0.921032950443012,-0.24831296685183657,-0.27330037394865414,-0.7190495423500205,-0.9426737541578071,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,-0.6504085499394767,-0.9381167877840458,0,-1.4863034173810314,0,1,2.160712716808715,0,0,0,0,0,0,0,1,1,-1.218541309318696,-0.9046895862722093,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.9787354925174919,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,-0.31718476167849363,-1.019503571259226,1,0.4654841558590247,1,1,0.4645328238054724,0,0,0,0,0,1,1,1,1,0.6686852527395869,-0.6966548791678013,-0.24831296685183657,-0.27330037394865414,-0.6283776279173323,-0.7384096411100739,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.9436229708254866,1,-0.8220996007612127,1,1,-0.1600408310518518,0,0,0,0,0,1,1,1,1,0.9485001871032805,-0.6244907153920258,-0.24831296685183657,-0.27330037394865414,-0.7684966056089239,-0.7227364971565965,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,-0.6504085499394767,-1.2431175025558134,1,0.9651576205815428,0,1,-0.46810572707002407,0,0,0,0,0,0,0,1,0,0.1705185913366346,-0.9432156349584844,-0.24831296685183657,-0.27330037394865414,-0.8008417781844086,-0.9843884278194183,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.0925500880918417,1,0.08404558652101932,0,1,0.2756658311983722,0,1,0,0,0,0,0,1,1,0.542974675856715,-0.8019584024481418,-0.24831296685183657,-0.27330037394865414,-0.7285378782178362,-0.851296060732865,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.9137183143205176,1,-1.0538189560761868,0,1,0.2337608470979631,0,0,0,0,0,0,0,1,0,0.16339631349052663,-0.7109151400624935,-0.24831296685183657,-0.27330037394865414,-0.8251205269116831,-0.8078257144807908,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.1039771078642435,1,-0.8936568116584931,0,1,0.35416434176059586,0,0,0,0,0,0,0,1,1,0.2237074426339606,-0.8397838394334989,-0.24831296685183657,-0.27330037394865414,-0.8321101757053474,-0.9118192463663009,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,-0.6504085499394767,-1.0691453451771906,1,1.2954277761315947,0,1,-0.6625302172193513,0,0,0,0,1,0,0,1,1,0.5139865813802912,-0.7803682165110489,-0.24831296685183657,-0.27330037394865414,-0.5704538151406671,-0.787505996181807,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,-0.31718476167849363,-0.9971255219884869,1,1.448262877650585,1,1,0.06254769753161687,0,0,0,0,0,1,0,1,1,0.6398860513788703,-0.7381667274178108,-0.24831296685183657,-0.27330037394865414,-0.45929621897493134,-0.7212801572169422,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,-0.22648880006887517,0.1325307297160906,1,1.5439703658353618,1,1,0.05533281913305263,0,0,0,0,0,0,0,1,1,0.5982067828443203,0.28885968220992553,-0.24831296685183657,-0.27330037394865414,1.0848073848231317,0.5473200608739746,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.8789266229999864,1,-0.10668292191895395,1,1,-0.25822184713315177,0,0,0,0,0,0,0,1,0,0.506967189353395,-0.6363699350585655,4.315715448273179,-0.27330037394865414,-0.6291370746232761,-0.7035401500687001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,-0.31718476167849363,-0.2817040059209654,1,-0.6547791050801264,1,1,-0.3569172470249508,0,0,0,0,1,1,1,1,1,0.9585751304617417,0.06224171916643262,-0.24831296685183657,-0.27330037394865414,-0.5087996357426909,-0.10282887099419313,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.9281304154685466,1,0.7449559380909397,1,1,-0.18048019864011652,0,0,0,0,1,1,1,1,0,1.0145610887713792,-0.6088402498073162,-0.24831296685183657,-0.27330037394865414,-0.4913763411687472,-0.6284695574982845,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2034585922769507,1,-1.376243086087744,0,1,0.22681949614245314,0,0,0,0,1,1,1,1,0,0.9264048748693638,-0.8855602274616764,-0.24831296685183657,-0.27330037394865414,-0.8771321521243785,-0.9613297417564373,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.0321869414815577,1,0.7360989341294459,0,1,-0.7021488945891299,0,0,0,0,0,0,0,1,0,-0.6106585931465109,-0.8369828506694128,-0.24831296685183657,-0.27330037394865414,-0.5943555371448134,-0.8393479758672163,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1,0.4595015609601578,-1.2789877528891656,0,-1.4863034173810314,0,1,0.15335842900660934,0,0,0,0,0,0,0,1,1,-1.3581893060924415,-0.9957746381613701,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-1.0507787988070028,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,-0.6504085499394767,0.19194328563820637,1,0.9324663991034001,0,1,0.5059292670591908,0,0,1,0,0,0,0,1,1,0.48753912371461117,0.2636858039694816,-0.24831296685183657,-0.27330037394865414,0.752229173544673,0.4291329507901695,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,-0.6504085499394767,-0.1816609024622936,1,0.33297126078971495,0,1,0.03492566317529022,0,0,0,1,0,0,0,0,1,0.49679487145525747,-0.02558481355945777,-0.24831296685183657,0.3413625862923474,0.05654701900480252,0.00014920262856152333,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2789877528891656,1,1.528996604769651,0,1,-0.046249491667514644,0,0,0,0,0,0,0,1,0,-0.6347149176305078,-0.9861686096268183,-0.24831296685183657,-0.27330037394865414,-0.8298156352809046,-1.0269235822089344,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
0,-0.6504085499394767,-1.1404770520031344,0,-1.4863034173810314,0,1,-0.783690357017538,0,0,0,0,0,0,0,1,1,-1.247941584834371,-0.9530607196665265,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-1.0169944198213723,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,-0.31718476167849363,-1.0691719037097025,1,1.4004621606580052,0,1,0.2998842443887948,0,0,0,0,0,0,0,1,1,0.6406417481952585,-0.7782670297359011,-0.24831296685183657,-0.27330037394865414,-0.5607034441388745,-0.7829628642963701,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.7570827207353602,1,1.3981736091300856,0,1,-0.1453329574953345,0,0,0,0,0,0,0,1,0,0.3614506445414465,-0.5390214929699211,-0.24831296685183657,-0.27330037394865414,-0.15293636951799108,-0.47323865029053885,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2789877528891656,1,1.6457674152233162,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.4856542078469064,-0.9974670705445129,-0.24831296685183657,-0.27330037394865414,-0.8276850414196435,-1.035230463710662,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
